county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person_1,advance_in_person_3,election_day,advance_in_person_2,provisional
Fulton,SC09B,SOLICITOR GENERAL - D,,,K. GAMMAGE,97,0,1,28,68,0,0
Fulton,SC10,SOLICITOR GENERAL - D,,,K. GAMMAGE,64,0,1,13,50,0,0
Fulton,SC11A,SOLICITOR GENERAL - D,,,K. GAMMAGE,111,0,0,20,91,0,0
Fulton,SC11B,SOLICITOR GENERAL - D,,,K. GAMMAGE,122,0,1,29,92,0,0
Fulton,SC13A,SOLICITOR GENERAL - D,,,K. GAMMAGE,334,8,6,109,211,0,0
Fulton,SC13B,SOLICITOR GENERAL - D,,,K. GAMMAGE,86,1,1,22,62,0,0
Fulton,SC14,SOLICITOR GENERAL - D,,,K. GAMMAGE,41,1,2,11,27,0,0
Fulton,SC16,SOLICITOR GENERAL - D,,,K. GAMMAGE,417,7,7,75,325,2,1
Fulton,SC17A,SOLICITOR GENERAL - D,,,K. GAMMAGE,3,0,0,0,3,0,0
Fulton,SC17C,SOLICITOR GENERAL - D,,,K. GAMMAGE,96,0,0,25,71,0,0
Fulton,SC18A,SOLICITOR GENERAL - D,,,K. GAMMAGE,23,2,0,4,17,0,0
Fulton,SC18B,SOLICITOR GENERAL - D,,,K. GAMMAGE,390,4,3,140,243,0,0
Fulton,SC19A,SOLICITOR GENERAL - D,,,K. GAMMAGE,16,0,0,2,14,0,0
Fulton,SC19B,SOLICITOR GENERAL - D,,,K. GAMMAGE,87,0,0,22,65,0,0
Fulton,SC211,SOLICITOR GENERAL - D,,,K. GAMMAGE,29,0,0,5,24,0,0
Fulton,SC212,SOLICITOR GENERAL - D,,,K. GAMMAGE,56,0,3,9,44,0,0
Fulton,SC23A,SOLICITOR GENERAL - D,,,K. GAMMAGE,270,1,6,46,215,0,2
Fulton,SC23B,SOLICITOR GENERAL - D,,,K. GAMMAGE,23,0,0,5,18,0,0
Fulton,SC27,SOLICITOR GENERAL - D,,,K. GAMMAGE,182,0,4,45,133,0,0
Fulton,SC29A,SOLICITOR GENERAL - D,,,K. GAMMAGE,186,3,2,45,136,0,0
Fulton,SC30A,SOLICITOR GENERAL - D,,,K. GAMMAGE,18,4,1,1,12,0,0
Fulton,SC30B,SOLICITOR GENERAL - D,,,K. GAMMAGE,85,2,1,15,67,0,0
Fulton,SS01,SOLICITOR GENERAL - D,,,K. GAMMAGE,19,0,0,0,19,0,0
Fulton,SS02A,SOLICITOR GENERAL - D,,,K. GAMMAGE,5,0,0,0,1,4,0
Fulton,SS02B,SOLICITOR GENERAL - D,,,K. GAMMAGE,7,0,0,0,5,2,0
Fulton,SS03,SOLICITOR GENERAL - D,,,K. GAMMAGE,9,0,0,0,7,2,0
Fulton,SS04,SOLICITOR GENERAL - D,,,K. GAMMAGE,22,1,0,0,16,5,0
Fulton,SS05,SOLICITOR GENERAL - D,,,K. GAMMAGE,16,0,0,0,11,5,0
Fulton,SS06,SOLICITOR GENERAL - D,,,K. GAMMAGE,3,0,0,0,3,0,0
Fulton,SS07A,SOLICITOR GENERAL - D,,,K. GAMMAGE,4,0,0,0,3,1,0
Fulton,SS07B,SOLICITOR GENERAL - D,,,K. GAMMAGE,3,0,0,0,2,1,0
Fulton,SS07C,SOLICITOR GENERAL - D,,,K. GAMMAGE,3,1,0,0,1,1,0
Fulton,SS08A,SOLICITOR GENERAL - D,,,K. GAMMAGE,13,0,0,0,13,0,0
Fulton,SS08B,SOLICITOR GENERAL - D,,,K. GAMMAGE,6,0,0,0,5,1,0
Fulton,SS08C,SOLICITOR GENERAL - D,,,K. GAMMAGE,1,0,0,0,1,0,0
Fulton,SS08D,SOLICITOR GENERAL - D,,,K. GAMMAGE,11,0,0,0,9,2,0
Fulton,SS09A,SOLICITOR GENERAL - D,,,K. GAMMAGE,16,0,0,0,13,3,0
Fulton,SS09B,SOLICITOR GENERAL - D,,,K. GAMMAGE,16,0,0,0,12,4,0
Fulton,SS11A,SOLICITOR GENERAL - D,,,K. GAMMAGE,21,0,0,0,18,3,0
Fulton,SS11B,SOLICITOR GENERAL - D,,,K. GAMMAGE,6,0,0,0,5,1,0
Fulton,SS11C,SOLICITOR GENERAL - D,,,K. GAMMAGE,2,0,0,0,2,0,0
Fulton,SS11D,SOLICITOR GENERAL - D,,,K. GAMMAGE,1,0,0,0,1,0,0
Fulton,SS12,SOLICITOR GENERAL - D,,,K. GAMMAGE,16,1,0,0,13,2,0
Fulton,SS13A,SOLICITOR GENERAL - D,,,K. GAMMAGE,10,1,0,0,8,1,0
Fulton,SS13B,SOLICITOR GENERAL - D,,,K. GAMMAGE,2,0,1,0,0,1,0
Fulton,SS14,SOLICITOR GENERAL - D,,,K. GAMMAGE,14,0,0,0,12,2,0
Fulton,SS15A,SOLICITOR GENERAL - D,,,K. GAMMAGE,11,0,0,0,7,4,0
Fulton,SS15B,SOLICITOR GENERAL - D,,,K. GAMMAGE,9,0,0,0,7,2,0
Fulton,SS16,SOLICITOR GENERAL - D,,,K. GAMMAGE,13,0,0,0,8,5,0
Fulton,SS17,SOLICITOR GENERAL - D,,,K. GAMMAGE,24,1,1,0,20,2,0
Fulton,SS18A,SOLICITOR GENERAL - D,,,K. GAMMAGE,7,0,0,0,4,3,0
Fulton,SS18B,SOLICITOR GENERAL - D,,,K. GAMMAGE,1,0,0,0,1,0,0
Fulton,SS19A,SOLICITOR GENERAL - D,,,K. GAMMAGE,20,0,1,0,11,8,0
Fulton,SS19B,SOLICITOR GENERAL - D,,,K. GAMMAGE,11,0,0,0,9,2,0
Fulton,SS20,SOLICITOR GENERAL - D,,,K. GAMMAGE,7,3,0,0,3,1,0
Fulton,SS22,SOLICITOR GENERAL - D,,,K. GAMMAGE,17,2,0,0,11,4,0
Fulton,SS25,SOLICITOR GENERAL - D,,,K. GAMMAGE,11,0,0,0,11,0,0
Fulton,SS26,SOLICITOR GENERAL - D,,,K. GAMMAGE,23,0,1,0,16,6,0
Fulton,SS29A,SOLICITOR GENERAL - D,,,K. GAMMAGE,19,0,0,0,13,6,0
Fulton,SS31,SOLICITOR GENERAL - D,,,K. GAMMAGE,6,0,0,0,3,3,0
Fulton,UC01A,SOLICITOR GENERAL - D,,,K. GAMMAGE,90,0,2,14,74,0,0
Fulton,UC01B,SOLICITOR GENERAL - D,,,K. GAMMAGE,7,0,0,2,5,0,0
Fulton,UC01E,SOLICITOR GENERAL - D,,,K. GAMMAGE,5,0,1,1,3,0,0
Fulton,UC02A,SOLICITOR GENERAL - D,,,K. GAMMAGE,231,2,2,57,170,0,0
Fulton,UC02B,SOLICITOR GENERAL - D,,,K. GAMMAGE,0,0,0,0,0,0,0
Fulton,UC031,SOLICITOR GENERAL - D,,,K. GAMMAGE,61,0,0,12,48,1,0
Fulton,UC032,SOLICITOR GENERAL - D,,,K. GAMMAGE,3,0,0,0,3,0,0
Fulton,,SOLICITOR GENERAL - D,,,C. RUCKER,9534,305,461,1275,7303,170,20
Fulton,01A,SOLICITOR GENERAL - D,,,C. RUCKER,74,2,7,1,64,0,0
Fulton,01B,SOLICITOR GENERAL - D,,,C. RUCKER,114,8,5,1,100,0,0
Fulton,01C,SOLICITOR GENERAL - D,,,C. RUCKER,21,1,1,2,17,0,0
Fulton,01D,SOLICITOR GENERAL - D,,,C. RUCKER,18,2,4,5,7,0,0
Fulton,01E,SOLICITOR GENERAL - D,,,C. RUCKER,118,12,5,0,99,2,0
Fulton,01F,SOLICITOR GENERAL - D,,,C. RUCKER,10,1,1,1,7,0,0
Fulton,01H,SOLICITOR GENERAL - D,,,C. RUCKER,4,1,0,0,3,0,0
Fulton,01J,SOLICITOR GENERAL - D,,,C. RUCKER,54,7,5,7,34,0,1
Fulton,01P,SOLICITOR GENERAL - D,,,C. RUCKER,35,3,1,0,31,0,0
Fulton,01R,SOLICITOR GENERAL - D,,,C. RUCKER,22,1,2,1,18,0,0
Fulton,01S,SOLICITOR GENERAL - D,,,C. RUCKER,33,0,2,3,27,0,1
Fulton,01T,SOLICITOR GENERAL - D,,,C. RUCKER,21,0,0,0,21,0,0
Fulton,02A,SOLICITOR GENERAL - D,,,C. RUCKER,47,1,3,0,42,1,0
Fulton,02B,SOLICITOR GENERAL - D,,,C. RUCKER,24,0,3,0,21,0,0
Fulton,02C,SOLICITOR GENERAL - D,,,C. RUCKER,62,0,6,0,56,0,0
Fulton,02D,SOLICITOR GENERAL - D,,,C. RUCKER,45,2,6,0,37,0,0
Fulton,02E,SOLICITOR GENERAL - D,,,C. RUCKER,54,1,4,1,48,0,0
Fulton,02F1,SOLICITOR GENERAL - D,,,C. RUCKER,52,0,2,0,50,0,0
Fulton,02F2,SOLICITOR GENERAL - D,,,C. RUCKER,9,0,2,0,7,0,0
Fulton,02G,SOLICITOR GENERAL - D,,,C. RUCKER,36,0,1,1,33,0,1
Fulton,02J,SOLICITOR GENERAL - D,,,C. RUCKER,51,0,4,0,47,0,0
Fulton,02K,SOLICITOR GENERAL - D,,,C. RUCKER,16,0,1,0,15,0,0
Fulton,02L1,SOLICITOR GENERAL - D,,,C. RUCKER,35,4,2,0,27,2,0
Fulton,02L2,SOLICITOR GENERAL - D,,,C. RUCKER,12,0,0,0,12,0,0
Fulton,02S,SOLICITOR GENERAL - D,,,C. RUCKER,14,1,0,0,13,0,0
Fulton,02W,SOLICITOR GENERAL - D,,,C. RUCKER,4,0,0,0,4,0,0
Fulton,03A,SOLICITOR GENERAL - D,,,C. RUCKER,31,2,3,4,22,0,0
Fulton,03B,SOLICITOR GENERAL - D,,,C. RUCKER,6,0,1,0,5,0,0
Fulton,03C,SOLICITOR GENERAL - D,,,C. RUCKER,22,3,0,0,19,0,0
Fulton,03D,SOLICITOR GENERAL - D,,,C. RUCKER,28,0,2,3,22,1,0
Fulton,03E,SOLICITOR GENERAL - D,,,C. RUCKER,40,0,7,1,32,0,0
Fulton,03F,SOLICITOR GENERAL - D,,,C. RUCKER,9,0,0,0,9,0,0
Fulton,03G,SOLICITOR GENERAL - D,,,C. RUCKER,4,0,0,0,4,0,0
Fulton,03H,SOLICITOR GENERAL - D,,,C. RUCKER,16,1,0,3,12,0,0
Fulton,03I,SOLICITOR GENERAL - D,,,C. RUCKER,6,0,0,0,6,0,0
Fulton,03L,SOLICITOR GENERAL - D,,,C. RUCKER,15,0,0,1,14,0,0
Fulton,03M,SOLICITOR GENERAL - D,,,C. RUCKER,11,0,1,0,10,0,0
Fulton,03N,SOLICITOR GENERAL - D,,,C. RUCKER,23,2,1,0,20,0,0
Fulton,03P1A,SOLICITOR GENERAL - D,,,C. RUCKER,13,0,1,0,12,0,0
Fulton,03P2,SOLICITOR GENERAL - D,,,C. RUCKER,0,0,0,0,0,0,0
Fulton,03S,SOLICITOR GENERAL - D,,,C. RUCKER,14,1,0,1,12,0,0
Fulton,03T,SOLICITOR GENERAL - D,,,C. RUCKER,14,0,0,1,13,0,0
Fulton,04A,SOLICITOR GENERAL - D,,,C. RUCKER,28,2,3,4,19,0,0
Fulton,04B,SOLICITOR GENERAL - D,,,C. RUCKER,22,1,2,1,15,2,1
Fulton,04C,SOLICITOR GENERAL - D,,,C. RUCKER,6,0,0,0,5,0,1
Fulton,04D,SOLICITOR GENERAL - D,,,C. RUCKER,50,6,3,5,36,0,0
Fulton,04F,SOLICITOR GENERAL - D,,,C. RUCKER,21,1,4,0,16,0,0
Fulton,04G,SOLICITOR GENERAL - D,,,C. RUCKER,13,0,0,0,13,0,0
Fulton,04I,SOLICITOR GENERAL - D,,,C. RUCKER,23,0,5,1,17,0,0
Fulton,04J,SOLICITOR GENERAL - D,,,C. RUCKER,4,0,0,0,4,0,0
Fulton,04K,SOLICITOR GENERAL - D,,,C. RUCKER,86,3,19,1,63,0,0
Fulton,04L,SOLICITOR GENERAL - D,,,C. RUCKER,26,0,4,1,20,0,1
Fulton,04M,SOLICITOR GENERAL - D,,,C. RUCKER,10,1,1,1,7,0,0
Fulton,04S,SOLICITOR GENERAL - D,,,C. RUCKER,81,1,2,9,69,0,0
Fulton,04T,SOLICITOR GENERAL - D,,,C. RUCKER,19,0,0,5,14,0,0
Fulton,04V,SOLICITOR GENERAL - D,,,C. RUCKER,26,0,1,0,24,0,1
Fulton,04W,SOLICITOR GENERAL - D,,,C. RUCKER,1,0,1,0,0,0,0
Fulton,04X1,SOLICITOR GENERAL - D,,,C. RUCKER,41,0,5,10,26,0,0
Fulton,04X2,SOLICITOR GENERAL - D,,,C. RUCKER,15,1,0,3,11,0,0
Fulton,05A1,SOLICITOR GENERAL - D,,,C. RUCKER,38,10,1,0,27,0,0
Fulton,05A2,SOLICITOR GENERAL - D,,,C. RUCKER,91,5,5,0,81,0,0
Fulton,05B,SOLICITOR GENERAL - D,,,C. RUCKER,23,1,1,0,21,0,0
Fulton,05C,SOLICITOR GENERAL - D,,,C. RUCKER,0,0,0,0,0,0,0
Fulton,05D,SOLICITOR GENERAL - D,,,C. RUCKER,1,0,0,1,0,0,0
Fulton,05F,SOLICITOR GENERAL - D,,,C. RUCKER,1,0,0,0,1,0,0
Fulton,05J,SOLICITOR GENERAL - D,,,C. RUCKER,17,0,3,0,14,0,0
Fulton,05K,SOLICITOR GENERAL - D,,,C. RUCKER,37,0,6,1,30,0,0
Fulton,06B,SOLICITOR GENERAL - D,,,C. RUCKER,15,0,1,0,14,0,0
Fulton,06D,SOLICITOR GENERAL - D,,,C. RUCKER,97,3,10,0,84,0,0
Fulton,06E,SOLICITOR GENERAL - D,,,C. RUCKER,34,0,3,0,31,0,0
Fulton,06F,SOLICITOR GENERAL - D,,,C. RUCKER,31,0,2,0,29,0,0
Fulton,06G,SOLICITOR GENERAL - D,,,C. RUCKER,8,0,4,0,4,0,0
Fulton,06H,SOLICITOR GENERAL - D,,,C. RUCKER,25,0,2,0,21,2,0
Fulton,06I,SOLICITOR GENERAL - D,,,C. RUCKER,8,0,0,0,8,0,0
Fulton,06J,SOLICITOR GENERAL - D,,,C. RUCKER,40,1,3,0,36,0,0
Fulton,06L1,SOLICITOR GENERAL - D,,,C. RUCKER,16,0,1,0,11,4,0
Fulton,06L2,SOLICITOR GENERAL - D,,,C. RUCKER,14,2,2,0,10,0,0
Fulton,06N,SOLICITOR GENERAL - D,,,C. RUCKER,22,1,2,0,19,0,0
Fulton,06Q,SOLICITOR GENERAL - D,,,C. RUCKER,1,0,0,0,1,0,0
Fulton,06R,SOLICITOR GENERAL - D,,,C. RUCKER,41,4,1,0,34,2,0
Fulton,07A,SOLICITOR GENERAL - D,,,C. RUCKER,43,3,1,0,30,9,0
Fulton,07B,SOLICITOR GENERAL - D,,,C. RUCKER,14,1,0,0,9,4,0
Fulton,07C,SOLICITOR GENERAL - D,,,C. RUCKER,10,2,1,0,7,0,0
Fulton,07D,SOLICITOR GENERAL - D,,,C. RUCKER,18,1,1,0,12,4,0
Fulton,07E,SOLICITOR GENERAL - D,,,C. RUCKER,9,1,0,0,7,1,0
Fulton,07F,SOLICITOR GENERAL - D,,,C. RUCKER,28,2,2,0,21,3,0
Fulton,07H,SOLICITOR GENERAL - D,,,C. RUCKER,19,0,1,0,14,4,0
Fulton,07J,SOLICITOR GENERAL - D,,,C. RUCKER,21,2,1,0,17,1,0
Fulton,07M,SOLICITOR GENERAL - D,,,C. RUCKER,14,0,0,0,14,0,0
Fulton,07N,SOLICITOR GENERAL - D,,,C. RUCKER,7,3,1,0,3,0,0
Fulton,08A,SOLICITOR GENERAL - D,,,C. RUCKER,13,0,0,0,13,0,0
Fulton,08B,SOLICITOR GENERAL - D,,,C. RUCKER,16,2,2,0,8,4,0
Fulton,08C,SOLICITOR GENERAL - D,,,C. RUCKER,5,0,0,0,5,0,0
Fulton,08D,SOLICITOR GENERAL - D,,,C. RUCKER,3,0,0,0,3,0,0
Fulton,08E,SOLICITOR GENERAL - D,,,C. RUCKER,26,1,2,1,21,1,0
Fulton,08F1,SOLICITOR GENERAL - D,,,C. RUCKER,14,0,1,0,13,0,0
Fulton,08G,SOLICITOR GENERAL - D,,,C. RUCKER,25,2,2,0,20,1,0
Fulton,08H,SOLICITOR GENERAL - D,,,C. RUCKER,28,0,4,0,20,4,0
Fulton,08J,SOLICITOR GENERAL - D,,,C. RUCKER,20,4,1,0,14,1,0
Fulton,08K,SOLICITOR GENERAL - D,,,C. RUCKER,4,0,0,0,4,0,0
Fulton,08L,SOLICITOR GENERAL - D,,,C. RUCKER,56,1,19,0,33,3,0
Fulton,08M,SOLICITOR GENERAL - D,,,C. RUCKER,12,0,0,0,10,2,0
Fulton,08N1,SOLICITOR GENERAL - D,,,C. RUCKER,10,0,0,0,9,0,1
Fulton,08N2,SOLICITOR GENERAL - D,,,C. RUCKER,13,5,0,0,6,2,0
Fulton,08P,SOLICITOR GENERAL - D,,,C. RUCKER,8,0,0,0,6,1,1
Fulton,09A,SOLICITOR GENERAL - D,,,C. RUCKER,55,0,5,0,48,1,1
Fulton,09B,SOLICITOR GENERAL - D,,,C. RUCKER,5,2,0,0,3,0,0
Fulton,09C,SOLICITOR GENERAL - D,,,C. RUCKER,115,5,8,14,88,0,0
Fulton,09D,SOLICITOR GENERAL - D,,,C. RUCKER,30,1,1,4,24,0,0
Fulton,09E,SOLICITOR GENERAL - D,,,C. RUCKER,39,1,3,2,33,0,0
Fulton,09F,SOLICITOR GENERAL - D,,,C. RUCKER,43,0,1,0,38,4,0
Fulton,09G,SOLICITOR GENERAL - D,,,C. RUCKER,27,0,0,0,26,1,0
Fulton,09H,SOLICITOR GENERAL - D,,,C. RUCKER,5,0,0,0,5,0,0
Fulton,09I,SOLICITOR GENERAL - D,,,C. RUCKER,27,0,2,2,21,1,1
Fulton,09K,SOLICITOR GENERAL - D,,,C. RUCKER,58,0,3,6,49,0,0
Fulton,09M,SOLICITOR GENERAL - D,,,C. RUCKER,28,0,0,1,27,0,0
Fulton,10A,SOLICITOR GENERAL - D,,,C. RUCKER,123,0,3,29,91,0,0
Fulton,10B,SOLICITOR GENERAL - D,,,C. RUCKER,227,11,6,62,148,0,0
Fulton,10C,SOLICITOR GENERAL - D,,,C. RUCKER,59,2,12,11,34,0,0
Fulton,10D,SOLICITOR GENERAL - D,,,C. RUCKER,131,7,5,40,79,0,0
Fulton,10E,SOLICITOR GENERAL - D,,,C. RUCKER,33,4,1,6,22,0,0
Fulton,10F,SOLICITOR GENERAL - D,,,C. RUCKER,42,2,1,15,23,1,0
Fulton,10G,SOLICITOR GENERAL - D,,,C. RUCKER,88,5,2,17,64,0,0
Fulton,10H1,SOLICITOR GENERAL - D,,,C. RUCKER,12,0,3,3,6,0,0
Fulton,10H2,SOLICITOR GENERAL - D,,,C. RUCKER,91,5,15,19,52,0,0
Fulton,10I,SOLICITOR GENERAL - D,,,C. RUCKER,20,0,2,3,15,0,0
Fulton,10J,SOLICITOR GENERAL - D,,,C. RUCKER,27,0,0,2,25,0,0
Fulton,10K,SOLICITOR GENERAL - D,,,C. RUCKER,69,2,5,9,53,0,0
Fulton,10M,SOLICITOR GENERAL - D,,,C. RUCKER,52,4,2,6,40,0,0
Fulton,10P,SOLICITOR GENERAL - D,,,C. RUCKER,36,2,0,4,30,0,0
Fulton,10R,SOLICITOR GENERAL - D,,,C. RUCKER,22,2,1,2,17,0,0
Fulton,11B,SOLICITOR GENERAL - D,,,C. RUCKER,186,3,4,47,131,0,1
Fulton,11C,SOLICITOR GENERAL - D,,,C. RUCKER,150,5,3,31,110,0,1
Fulton,11E1,SOLICITOR GENERAL - D,,,C. RUCKER,32,0,2,2,28,0,0
Fulton,11E2,SOLICITOR GENERAL - D,,,C. RUCKER,37,1,0,1,35,0,0
Fulton,11E3,SOLICITOR GENERAL - D,,,C. RUCKER,57,1,3,4,49,0,0
Fulton,11G,SOLICITOR GENERAL - D,,,C. RUCKER,47,4,2,12,29,0,0
Fulton,11H,SOLICITOR GENERAL - D,,,C. RUCKER,25,0,1,2,21,1,0
Fulton,11J,SOLICITOR GENERAL - D,,,C. RUCKER,60,1,0,14,45,0,0
Fulton,11K,SOLICITOR GENERAL - D,,,C. RUCKER,74,3,0,10,61,0,0
Fulton,11M,SOLICITOR GENERAL - D,,,C. RUCKER,80,2,7,10,61,0,0
Fulton,11N,SOLICITOR GENERAL - D,,,C. RUCKER,99,1,2,14,82,0,0
Fulton,11P,SOLICITOR GENERAL - D,,,C. RUCKER,98,15,6,10,67,0,0
Fulton,11R,SOLICITOR GENERAL - D,,,C. RUCKER,24,1,5,1,17,0,0
Fulton,12A,SOLICITOR GENERAL - D,,,C. RUCKER,111,1,6,6,96,1,1
Fulton,12D,SOLICITOR GENERAL - D,,,C. RUCKER,8,0,1,2,5,0,0
Fulton,12E1,SOLICITOR GENERAL - D,,,C. RUCKER,40,0,3,13,24,0,0
Fulton,12F,SOLICITOR GENERAL - D,,,C. RUCKER,27,0,0,0,27,0,0
Fulton,12G,SOLICITOR GENERAL - D,,,C. RUCKER,59,0,0,2,57,0,0
Fulton,12H,SOLICITOR GENERAL - D,,,C. RUCKER,64,1,2,8,52,0,1
Fulton,12I,SOLICITOR GENERAL - D,,,C. RUCKER,23,1,0,6,16,0,0
Fulton,12J,SOLICITOR GENERAL - D,,,C. RUCKER,32,1,1,2,28,0,0
Fulton,12K,SOLICITOR GENERAL - D,,,C. RUCKER,40,1,3,2,34,0,0
Fulton,12L,SOLICITOR GENERAL - D,,,C. RUCKER,10,0,0,3,7,0,0
Fulton,12M,SOLICITOR GENERAL - D,,,C. RUCKER,45,2,2,1,40,0,0
Fulton,12N,SOLICITOR GENERAL - D,,,C. RUCKER,10,0,0,0,10,0,0
Fulton,12S,SOLICITOR GENERAL - D,,,C. RUCKER,34,2,6,0,26,0,0
Fulton,AP01A,SOLICITOR GENERAL - D,,,C. RUCKER,2,0,0,0,2,0,0
Fulton,AP01B,SOLICITOR GENERAL - D,,,C. RUCKER,2,0,0,0,2,0,0
Fulton,AP01C,SOLICITOR GENERAL - D,,,C. RUCKER,3,0,0,0,3,0,0
Fulton,AP01D,SOLICITOR GENERAL - D,,,C. RUCKER,2,0,0,0,0,2,0
Fulton,AP02B,SOLICITOR GENERAL - D,,,C. RUCKER,1,1,0,0,0,0,0
Fulton,AP03,SOLICITOR GENERAL - D,,,C. RUCKER,0,0,0,0,0,0,0
Fulton,AP04A,SOLICITOR GENERAL - D,,,C. RUCKER,11,0,0,0,11,0,0
Fulton,AP04B,SOLICITOR GENERAL - D,,,C. RUCKER,3,0,0,0,3,0,0
Fulton,AP05,SOLICITOR GENERAL - D,,,C. RUCKER,5,0,0,0,5,0,0
Fulton,AP06,SOLICITOR GENERAL - D,,,C. RUCKER,2,0,0,0,0,2,0
Fulton,AP07A,SOLICITOR GENERAL - D,,,C. RUCKER,10,0,0,0,10,0,0
Fulton,AP07B,SOLICITOR GENERAL - D,,,C. RUCKER,5,0,0,0,5,0,0
Fulton,AP09A,SOLICITOR GENERAL - D,,,C. RUCKER,10,0,0,0,10,0,0
Fulton,AP09B,SOLICITOR GENERAL - D,,,C. RUCKER,1,0,0,0,1,0,0
Fulton,AP021,SOLICITOR GENERAL - D,,,C. RUCKER,9,0,0,0,9,0,0
Fulton,AP022,SOLICITOR GENERAL - D,,,C. RUCKER,7,1,0,0,4,2,0
Fulton,AP10,SOLICITOR GENERAL - D,,,C. RUCKER,2,0,0,0,2,0,0
Fulton,AP12A,SOLICITOR GENERAL - D,,,C. RUCKER,1,0,0,0,1,0,0
Fulton,AP12B,SOLICITOR GENERAL - D,,,C. RUCKER,2,0,0,0,2,0,0
Fulton,AP12C,SOLICITOR GENERAL - D,,,C. RUCKER,5,0,0,0,5,0,0
Fulton,AP13,SOLICITOR GENERAL - D,,,C. RUCKER,9,0,0,0,6,3,0
Fulton,AP14,SOLICITOR GENERAL - D,,,C. RUCKER,11,1,0,0,9,1,0
Fulton,CH01,SOLICITOR GENERAL - D,,,C. RUCKER,1,0,0,0,1,0,0
Fulton,CH02,SOLICITOR GENERAL - D,,,C. RUCKER,6,0,0,0,6,0,0
Fulton,CH03,SOLICITOR GENERAL - D,,,C. RUCKER,4,0,0,0,4,0,0
Fulton,CH04A,SOLICITOR GENERAL - D,,,C. RUCKER,10,0,0,0,10,0,0
Fulton,CH05,SOLICITOR GENERAL - D,,,C. RUCKER,3,0,0,0,3,0,0
Fulton,CP01B,SOLICITOR GENERAL - D,,,C. RUCKER,1,0,0,0,1,0,0
Fulton,CP011,SOLICITOR GENERAL - D,,,C. RUCKER,33,0,1,2,30,0,0
Fulton,CP012,SOLICITOR GENERAL - D,,,C. RUCKER,18,0,1,1,16,0,0
Fulton,CP02,SOLICITOR GENERAL - D,,,C. RUCKER,15,0,0,1,14,0,0
Fulton,CP04,SOLICITOR GENERAL - D,,,C. RUCKER,0,0,0,0,0,0,0
Fulton,CP05B,SOLICITOR GENERAL - D,,,C. RUCKER,4,0,0,0,4,0,0
Fulton,CP051,SOLICITOR GENERAL - D,,,C. RUCKER,71,1,3,12,55,0,0
Fulton,CP06A,SOLICITOR GENERAL - D,,,C. RUCKER,6,0,0,3,3,0,0
Fulton,CP07A,SOLICITOR GENERAL - D,,,C. RUCKER,8,0,0,0,8,0,0
Fulton,CP081,SOLICITOR GENERAL - D,,,C. RUCKER,4,1,0,0,3,0,0
Fulton,CP083,SOLICITOR GENERAL - D,,,C. RUCKER,0,0,0,0,0,0,0
Fulton,CP08A,SOLICITOR GENERAL - D,,,C. RUCKER,5,0,0,0,5,0,0
Fulton,EP01,SOLICITOR GENERAL - D,,,C. RUCKER,122,5,2,22,93,0,0
Fulton,EP02,SOLICITOR GENERAL - D,,,C. RUCKER,145,2,3,31,109,0,0
Fulton,EP03,SOLICITOR GENERAL - D,,,C. RUCKER,159,6,9,25,117,0,2
Fulton,EP04-05,SOLICITOR GENERAL - D,,,C. RUCKER,108,1,3,31,73,0,0
Fulton,EP04-13,SOLICITOR GENERAL - D,,,C. RUCKER,25,0,0,9,16,0,0
Fulton,FA01A,SOLICITOR GENERAL - D,,,C. RUCKER,107,0,7,26,74,0,0
Fulton,FA01B,SOLICITOR GENERAL - D,,,C. RUCKER,9,0,0,2,7,0,0
Fulton,HP01,SOLICITOR GENERAL - D,,,C. RUCKER,67,0,2,3,62,0,0
Fulton,JC01,SOLICITOR GENERAL - D,,,C. RUCKER,6,0,0,0,5,1,0
Fulton,JC02,SOLICITOR GENERAL - D,,,C. RUCKER,5,0,0,0,5,0,0
Fulton,JC03A,SOLICITOR GENERAL - D,,,C. RUCKER,2,0,0,0,2,0,0
Fulton,JC03B,SOLICITOR GENERAL - D,,,C. RUCKER,1,0,0,0,1,0,0
Fulton,JC04A,SOLICITOR GENERAL - D,,,C. RUCKER,7,0,0,0,7,0,0
Fulton,JC04B,SOLICITOR GENERAL - D,,,C. RUCKER,0,0,0,0,0,0,0
Fulton,JC05,SOLICITOR GENERAL - D,,,C. RUCKER,2,0,0,0,2,0,0
Fulton,JC06,SOLICITOR GENERAL - D,,,C. RUCKER,4,0,0,0,4,0,0
Fulton,JC07,SOLICITOR GENERAL - D,,,C. RUCKER,12,0,0,0,12,0,0
Fulton,JC08,SOLICITOR GENERAL - D,,,C. RUCKER,7,0,0,0,7,0,0
Fulton,JC09,SOLICITOR GENERAL - D,,,C. RUCKER,4,1,0,0,3,0,0
Fulton,JC10,SOLICITOR GENERAL - D,,,C. RUCKER,11,1,0,0,10,0,0
Fulton,JC11,SOLICITOR GENERAL - D,,,C. RUCKER,4,0,0,0,4,0,0
Fulton,JC12,SOLICITOR GENERAL - D,,,C. RUCKER,4,0,0,0,4,0,0
Fulton,JC13A,SOLICITOR GENERAL - D,,,C. RUCKER,0,0,0,0,0,0,0
Fulton,JC13B,SOLICITOR GENERAL - D,,,C. RUCKER,6,4,0,0,1,1,0
