county,precinct,office,district,candidate,party,votes,absentee_by_mail,election_day,advance_in_person,provisional
Newton,01-City Pond,Commissioner of Agriculture,,Nakita Hemingway,Dem,429,88,156,185,0
Newton,02-Town,Commissioner of Agriculture,,Nakita Hemingway,Dem,1342,244,367,731,0
Newton,03-Almon,Commissioner of Agriculture,,Nakita Hemingway,Dem,2045,179,607,1259,0
Newton,04-Alcovy,Commissioner of Agriculture,,Nakita Hemingway,Dem,1233,97,367,768,1
Newton,05-Covington Mills,Commissioner of Agriculture,,Nakita Hemingway,Dem,853,91,299,463,0
Newton,06-Brewers,Commissioner of Agriculture,,Nakita Hemingway,Dem,588,87,226,275,0
Newton,07-Brick Store,Commissioner of Agriculture,,Nakita Hemingway,Dem,443,50,148,245,0
Newton,08-Cedar Shoals,Commissioner of Agriculture,,Nakita Hemingway,Dem,861,84,277,500,0
Newton,09-Livingston,Commissioner of Agriculture,,Nakita Hemingway,Dem,1735,161,488,1086,0
Newton,10-Downs,Commissioner of Agriculture,,Nakita Hemingway,Dem,1981,149,484,1348,0
Newton,12-Gum Creek,Commissioner of Agriculture,,Nakita Hemingway,Dem,788,84,179,525,0
Newton,13-Beaverdam,Commissioner of Agriculture,,Nakita Hemingway,Dem,2185,170,700,1314,1
Newton,14-Leguinn,Commissioner of Agriculture,,Nakita Hemingway,Dem,337,44,127,166,0
Newton,15-Mansfield,Commissioner of Agriculture,,Nakita Hemingway,Dem,116,22,44,50,0
Newton,16-Newborn,Commissioner of Agriculture,,Nakita Hemingway,Dem,87,4,62,21,0
Newton,17-Oxford,Commissioner of Agriculture,,Nakita Hemingway,Dem,403,45,174,184,0
Newton,18-Rocky Plains,Commissioner of Agriculture,,Nakita Hemingway,Dem,827,74,300,453,0
Newton,19-Buck Creek,Commissioner of Agriculture,,Nakita Hemingway,Dem,1369,126,342,901,0
Newton,20-Stansells,Commissioner of Agriculture,,Nakita Hemingway,Dem,1954,157,602,1192,3
Newton,23-Fairview,Commissioner of Agriculture,,Nakita Hemingway,Dem,1090,85,374,631,0
Newton,24-Crowell,Commissioner of Agriculture,,Nakita Hemingway,Dem,1925,167,570,1188,0
Newton,25-Hub,Commissioner of Agriculture,,Nakita Hemingway,Dem,249,16,112,121,0
Newton,01-City Pond,Commissioner of Agriculture,,David Raudabaugh,Lib,22,0,16,6,0
Newton,02-Town,Commissioner of Agriculture,,David Raudabaugh,Lib,38,4,15,19,0
Newton,03-Almon,Commissioner of Agriculture,,David Raudabaugh,Lib,36,2,16,18,0
Newton,04-Alcovy,Commissioner of Agriculture,,David Raudabaugh,Lib,58,1,39,18,0
Newton,05-Covington Mills,Commissioner of Agriculture,,David Raudabaugh,Lib,28,1,20,7,0
Newton,06-Brewers,Commissioner of Agriculture,,David Raudabaugh,Lib,39,2,24,13,0
Newton,07-Brick Store,Commissioner of Agriculture,,David Raudabaugh,Lib,42,1,29,12,0
Newton,08-Cedar Shoals,Commissioner of Agriculture,,David Raudabaugh,Lib,30,2,21,7,0
Newton,09-Livingston,Commissioner of Agriculture,,David Raudabaugh,Lib,48,0,21,27,0
Newton,10-Downs,Commissioner of Agriculture,,David Raudabaugh,Lib,59,0,30,29,0
Newton,12-Gum Creek,Commissioner of Agriculture,,David Raudabaugh,Lib,51,6,23,22,0
Newton,13-Beaverdam,Commissioner of Agriculture,,David Raudabaugh,Lib,43,2,22,19,0
Newton,14-Leguinn,Commissioner of Agriculture,,David Raudabaugh,Lib,26,3,14,9,0
Newton,15-Mansfield,Commissioner of Agriculture,,David Raudabaugh,Lib,19,1,13,5,0
Newton,16-Newborn,Commissioner of Agriculture,,David Raudabaugh,Lib,12,0,9,3,0
Newton,17-Oxford,Commissioner of Agriculture,,David Raudabaugh,Lib,24,0,15,9,0
Newton,18-Rocky Plains,Commissioner of Agriculture,,David Raudabaugh,Lib,39,1,20,18,0
Newton,19-Buck Creek,Commissioner of Agriculture,,David Raudabaugh,Lib,45,3,23,19,0
Newton,20-Stansells,Commissioner of Agriculture,,David Raudabaugh,Lib,40,3,19,18,0
Newton,23-Fairview,Commissioner of Agriculture,,David Raudabaugh,Lib,21,0,11,10,0
Newton,24-Crowell,Commissioner of Agriculture,,David Raudabaugh,Lib,35,2,19,14,0
Newton,25-Hub,Commissioner of Agriculture,,David Raudabaugh,Lib,31,3,15,13,0
Newton,01-City Pond,Commissioner of Insurance,,John King,Rep,288,17,166,105,0
Newton,02-Town,Commissioner of Insurance,,John King,Rep,468,37,162,269,0
Newton,03-Almon,Commissioner of Insurance,,John King,Rep,572,39,267,266,0
Newton,04-Alcovy,Commissioner of Insurance,,John King,Rep,1486,105,696,685,0
Newton,05-Covington Mills,Commissioner of Insurance,,John King,Rep,757,48,353,356,0
Newton,06-Brewers,Commissioner of Insurance,,John King,Rep,1481,58,1004,418,1
Newton,07-Brick Store,Commissioner of Insurance,,John King,Rep,1285,56,787,441,1
Newton,08-Cedar Shoals,Commissioner of Insurance,,John King,Rep,517,28,280,209,0
Newton,09-Livingston,Commissioner of Insurance,,John King,Rep,563,24,263,276,0
Newton,10-Downs,Commissioner of Insurance,,John King,Rep,1460,44,527,889,0
Newton,12-Gum Creek,Commissioner of Insurance,,John King,Rep,1861,127,831,903,0
Newton,13-Beaverdam,Commissioner of Insurance,,John King,Rep,536,34,205,297,0
Newton,14-Leguinn,Commissioner of Insurance,,John King,Rep,1002,32,640,330,0
Newton,15-Mansfield,Commissioner of Insurance,,John King,Rep,950,30,739,181,0
Newton,16-Newborn,Commissioner of Insurance,,John King,Rep,451,10,373,68,0
Newton,17-Oxford,Commissioner of Insurance,,John King,Rep,970,42,564,364,0
Newton,18-Rocky Plains,Commissioner of Insurance,,John King,Rep,992,28,575,389,0
Newton,19-Buck Creek,Commissioner of Insurance,,John King,Rep,1020,31,403,586,0
Newton,20-Stansells,Commissioner of Insurance,,John King,Rep,575,41,235,298,1
Newton,23-Fairview,Commissioner of Insurance,,John King,Rep,180,14,68,98,0
Newton,24-Crowell,Commissioner of Insurance,,John King,Rep,269,15,107,147,0
Newton,25-Hub,Commissioner of Insurance,,John King,Rep,1403,70,866,467,0
Newton,01-City Pond,Commissioner of Insurance,,Janice Laws Robinson,Dem,444,84,169,191,0
Newton,02-Town,Commissioner of Insurance,,Janice Laws Robinson,Dem,1364,246,371,747,0
Newton,03-Almon,Commissioner of Insurance,,Janice Laws Robinson,Dem,2063,178,613,1272,0
Newton,04-Alcovy,Commissioner of Insurance,,Janice Laws Robinson,Dem,1272,99,383,789,1
Newton,05-Covington Mills,Commissioner of Insurance,,Janice Laws Robinson,Dem,871,94,311,466,0
Newton,06-Brewers,Commissioner of Insurance,,Janice Laws Robinson,Dem,604,88,238,278,0
Newton,07-Brick Store,Commissioner of Insurance,,Janice Laws Robinson,Dem,470,50,170,250,0
Newton,08-Cedar Shoals,Commissioner of Insurance,,Janice Laws Robinson,Dem,883,87,288,508,0
Newton,09-Livingston,Commissioner of Insurance,,Janice Laws Robinson,Dem,1755,161,489,1105,0
Newton,10-Downs,Commissioner of Insurance,,Janice Laws Robinson,Dem,2005,151,501,1353,0
Newton,12-Gum Creek,Commissioner of Insurance,,Janice Laws Robinson,Dem,818,86,187,545,0
Newton,13-Beaverdam,Commissioner of Insurance,,Janice Laws Robinson,Dem,2183,170,706,1306,1
Newton,14-Leguinn,Commissioner of Insurance,,Janice Laws Robinson,Dem,353,48,135,170,0
Newton,15-Mansfield,Commissioner of Insurance,,Janice Laws Robinson,Dem,126,23,49,54,0
Newton,16-Newborn,Commissioner of Insurance,,Janice Laws Robinson,Dem,90,4,61,25,0
Newton,17-Oxford,Commissioner of Insurance,,Janice Laws Robinson,Dem,425,51,189,185,0
Newton,18-Rocky Plains,Commissioner of Insurance,,Janice Laws Robinson,Dem,848,76,313,459,0
Newton,19-Buck Creek,Commissioner of Insurance,,Janice Laws Robinson,Dem,1410,130,350,930,0
Newton,20-Stansells,Commissioner of Insurance,,Janice Laws Robinson,Dem,1982,157,617,1206,2
Newton,23-Fairview,Commissioner of Insurance,,Janice Laws Robinson,Dem,1110,90,382,638,0
Newton,24-Crowell,Commissioner of Insurance,,Janice Laws Robinson,Dem,1935,169,573,1193,0
Newton,25-Hub,Commissioner of Insurance,,Janice Laws Robinson,Dem,264,23,115,126,0
Newton,01-City Pond,Commissioner of Labor,,Bruce Thompson,Rep,274,14,160,100,0
Newton,02-Town,Commissioner of Labor,,Bruce Thompson,Rep,449,37,156,256,0
Newton,03-Almon,Commissioner of Labor,,Bruce Thompson,Rep,536,34,249,253,0
Newton,04-Alcovy,Commissioner of Labor,,Bruce Thompson,Rep,1423,102,657,664,0
Newton,05-Covington Mills,Commissioner of Labor,,Bruce Thompson,Rep,729,46,337,346,0
Newton,06-Brewers,Commissioner of Labor,,Bruce Thompson,Rep,1429,54,973,401,1
Newton,07-Brick Store,Commissioner of Labor,,Bruce Thompson,Rep,1256,54,772,429,1
Newton,08-Cedar Shoals,Commissioner of Labor,,Bruce Thompson,Rep,490,26,263,201,0
Newton,09-Livingston,Commissioner of Labor,,Bruce Thompson,Rep,528,21,241,266,0
Newton,10-Downs,Commissioner of Labor,,Bruce Thompson,Rep,1418,44,516,858,0
Newton,12-Gum Creek,Commissioner of Labor,,Bruce Thompson,Rep,1835,122,813,900,0
Newton,13-Beaverdam,Commissioner of Labor,,Bruce Thompson,Rep,494,33,198,263,0
Newton,14-Leguinn,Commissioner of Labor,,Bruce Thompson,Rep,982,31,625,326,0
Newton,15-Mansfield,Commissioner of Labor,,Bruce Thompson,Rep,932,30,726,176,0
Newton,16-Newborn,Commissioner of Labor,,Bruce Thompson,Rep,439,10,361,68,0
Newton,17-Oxford,Commissioner of Labor,,Bruce Thompson,Rep,943,43,551,349,0
Newton,18-Rocky Plains,Commissioner of Labor,,Bruce Thompson,Rep,960,26,558,376,0
Newton,19-Buck Creek,Commissioner of Labor,,Bruce Thompson,Rep,984,31,379,574,0
Newton,20-Stansells,Commissioner of Labor,,Bruce Thompson,Rep,559,39,232,288,0
Newton,23-Fairview,Commissioner of Labor,,Bruce Thompson,Rep,169,13,65,91,0
Newton,24-Crowell,Commissioner of Labor,,Bruce Thompson,Rep,248,17,97,134,0
Newton,25-Hub,Commissioner of Labor,,Bruce Thompson,Rep,1364,70,843,451,0
Newton,01-City Pond,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,442,89,163,190,0
Newton,02-Town,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,1335,242,358,735,0
Newton,03-Almon,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,2034,179,607,1248,0
Newton,04-Alcovy,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,1256,98,376,782,0
Newton,05-Covington Mills,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,858,94,307,457,0
Newton,06-Brewers,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,606,93,235,278,0
Newton,07-Brick Store,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,465,52,162,251,0
Newton,08-Cedar Shoals,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,869,85,281,503,0
Newton,09-Livingston,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,1716,160,470,1086,0
Newton,10-Downs,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,1970,149,476,1345,0
Newton,12-Gum Creek,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,804,84,189,531,0
Newton,13-Beaverdam,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,2159,168,688,1302,1
Newton,14-Leguinn,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,348,46,131,171,0
Newton,15-Mansfield,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,128,23,49,56,0
Newton,16-Newborn,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,89,4,61,24,0
Newton,17-Oxford,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,415,46,180,189,0
Newton,18-Rocky Plains,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,832,77,304,451,0
Newton,19-Buck Creek,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,1379,131,342,906,0
Newton,20-Stansells,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,1938,157,601,1178,2
Newton,23-Fairview,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,1088,89,371,628,0
Newton,24-Crowell,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,1902,162,553,1187,0
Newton,25-Hub,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,270,21,119,130,0
Newton,01-City Pond,Commissioner of Labor,,Emily Anderson,Lib,23,1,14,8,0
Newton,02-Town,Commissioner of Labor,,Emily Anderson,Lib,52,3,22,27,0
Newton,03-Almon,Commissioner of Labor,,Emily Anderson,Lib,61,4,18,39,0
Newton,04-Alcovy,Commissioner of Labor,,Emily Anderson,Lib,80,2,48,29,1
Newton,05-Covington Mills,Commissioner of Labor,,Emily Anderson,Lib,43,2,21,20,0
Newton,06-Brewers,Commissioner of Labor,,Emily Anderson,Lib,50,1,32,17,0
Newton,07-Brick Store,Commissioner of Labor,,Emily Anderson,Lib,36,0,25,11,0
Newton,08-Cedar Shoals,Commissioner of Labor,,Emily Anderson,Lib,36,3,22,11,0
Newton,09-Livingston,Commissioner of Labor,,Emily Anderson,Lib,68,3,40,25,0
Newton,10-Downs,Commissioner of Labor,,Emily Anderson,Lib,90,3,38,49,0
Newton,12-Gum Creek,Commissioner of Labor,,Emily Anderson,Lib,45,6,18,21,0
Newton,13-Beaverdam,Commissioner of Labor,,Emily Anderson,Lib,68,4,25,39,0
Newton,14-Leguinn,Commissioner of Labor,,Emily Anderson,Lib,27,2,18,7,0
Newton,15-Mansfield,Commissioner of Labor,,Emily Anderson,Lib,17,0,13,4,0
Newton,16-Newborn,Commissioner of Labor,,Emily Anderson,Lib,12,0,10,2,0
Newton,17-Oxford,Commissioner of Labor,,Emily Anderson,Lib,35,4,21,10,0
Newton,18-Rocky Plains,Commissioner of Labor,,Emily Anderson,Lib,38,0,18,20,0
Newton,19-Buck Creek,Commissioner of Labor,,Emily Anderson,Lib,68,0,35,33,0
Newton,20-Stansells,Commissioner of Labor,,Emily Anderson,Lib,61,2,24,34,1
Newton,23-Fairview,Commissioner of Labor,,Emily Anderson,Lib,31,0,14,17,0
Newton,24-Crowell,Commissioner of Labor,,Emily Anderson,Lib,57,5,29,23,0
Newton,25-Hub,Commissioner of Labor,,Emily Anderson,Lib,32,2,19,11,0
Newton,01-City Pond,U.S. House,,Jonathan Chavez,Rep,177,10,105,62,0
Newton,02-Town,U.S. House,,Jonathan Chavez,Rep,449,33,158,258,0
Newton,03-Almon,U.S. House,,Jonathan Chavez,Rep,538,35,263,240,0
Newton,04-Alcovy,U.S. House,,Jonathan Chavez,Rep,1226,91,581,554,0
Newton,05-Covington Mills,U.S. House,,Jonathan Chavez,Rep,735,43,339,353,0
Newton,08-Cedar Shoals,U.S. House,,Jonathan Chavez,Rep,497,26,265,206,0
Newton,09-Livingston,U.S. House,,Jonathan Chavez,Rep,343,18,142,183,0
Newton,10-Downs,U.S. House,,Jonathan Chavez,Rep,28,2,11,15,0
Newton,13-Beaverdam,U.S. House,,Jonathan Chavez,Rep,510,32,197,280,1
Newton,17-Oxford,U.S. House,,Jonathan Chavez,Rep,136,1,91,44,0
Newton,19-Buck Creek,U.S. House,,Jonathan Chavez,Rep,1002,30,396,576,0
Newton,20-Stansells,U.S. House,,Jonathan Chavez,Rep,552,36,229,286,1
Newton,23-Fairview,U.S. House,,Jonathan Chavez,Rep,170,10,63,97,0
Newton,24-Crowell,U.S. House,,Jonathan Chavez,Rep,244,15,96,133,0
Newton,01-City Pond,U.S. House,,"Henry C """"Hank"""" Johnson Jr ",Dem,392,75,155,162,0
Newton,02-Town,U.S. House,,"Henry C """"Hank"""" Johnson Jr ",Dem,1387,251,378,758,0
Newton,03-Almon,U.S. House,,"Henry C """"Hank"""" Johnson Jr ",Dem,2096,181,616,1299,0
Newton,04-Alcovy,U.S. House,,"Henry C """"Hank"""" Johnson Jr ",Dem,1242,97,372,772,1
Newton,05-Covington Mills,U.S. House,,"Henry C """"Hank"""" Johnson Jr ",Dem,900,98,328,474,0
Newton,08-Cedar Shoals,U.S. House,,"Henry C """"Hank"""" Johnson Jr ",Dem,899,88,302,509,0
Newton,09-Livingston,U.S. House,,"Henry C """"Hank"""" Johnson Jr ",Dem,1242,121,343,778,0
Newton,10-Downs,U.S. House,,"Henry C """"Hank"""" Johnson Jr ",Dem,42,3,9,30,0
Newton,13-Beaverdam,U.S. House,,"Henry C """"Hank"""" Johnson Jr ",Dem,2219,176,714,1328,1
Newton,17-Oxford,U.S. House,,"Henry C """"Hank"""" Johnson Jr ",Dem,242,24,121,97,0
Newton,19-Buck Creek,U.S. House,,"Henry C """"Hank"""" Johnson Jr ",Dem,1433,132,359,942,0
Newton,20-Stansells,U.S. House,,"Henry C """"Hank"""" Johnson Jr ",Dem,2010,163,626,1219,2
Newton,23-Fairview,U.S. House,,"Henry C """"Hank"""" Johnson Jr ",Dem,1121,94,388,639,0
Newton,24-Crowell,U.S. House,,"Henry C """"Hank"""" Johnson Jr ",Dem,1969,171,583,1215,0
Newton,01-City Pond,U.S. House,,Mike Collins,Rep,101,6,56,39,0
Newton,04-Alcovy,U.S. House,,Mike Collins,Rep,235,12,111,112,0
Newton,06-Brewers,U.S. House,,Mike Collins,Rep,1473,56,1004,412,1
Newton,07-Brick Store,U.S. House,,Mike Collins,Rep,1277,59,785,432,1
Newton,09-Livingston,U.S. House,,Mike Collins,Rep,199,5,103,91,0
Newton,10-Downs,U.S. House,,Mike Collins,Rep,1418,41,514,863,0
Newton,12-Gum Creek,U.S. House,,Mike Collins,Rep,1847,125,824,898,0
Newton,14-Leguinn,U.S. House,,Mike Collins,Rep,1002,34,639,329,0
Newton,15-Mansfield,U.S. House,,Mike Collins,Rep,948,29,739,180,0
Newton,16-Newborn,U.S. House,,Mike Collins,Rep,446,10,367,69,0
Newton,17-Oxford,U.S. House,,Mike Collins,Rep,814,38,466,310,0
Newton,18-Rocky Plains,U.S. House,,Mike Collins,Rep,987,25,574,388,0
Newton,25-Hub,U.S. House,,Mike Collins,Rep,1386,73,853,460,0
Newton,01-City Pond,U.S. House,,Tabitha Johnson-Green,Dem,72,14,22,36,0
Newton,04-Alcovy,U.S. House,,Tabitha Johnson-Green,Dem,61,5,20,36,0
Newton,06-Brewers,U.S. House,,Tabitha Johnson-Green,Dem,618,92,243,283,0
Newton,07-Brick Store,U.S. House,,Tabitha Johnson-Green,Dem,489,49,178,262,0
Newton,09-Livingston,U.S. House,,Tabitha Johnson-Green,Dem,532,40,163,329,0
Newton,10-Downs,U.S. House,,Tabitha Johnson-Green,Dem,1988,152,492,1344,0
Newton,12-Gum Creek,U.S. House,,Tabitha Johnson-Green,Dem,846,89,199,558,0
Newton,14-Leguinn,U.S. House,,Tabitha Johnson-Green,Dem,362,47,139,176,0
Newton,15-Mansfield,U.S. House,,Tabitha Johnson-Green,Dem,131,23,52,56,0
Newton,16-Newborn,U.S. House,,Tabitha Johnson-Green,Dem,95,4,66,25,0
Newton,17-Oxford,U.S. House,,Tabitha Johnson-Green,Dem,199,26,76,97,0
Newton,18-Rocky Plains,U.S. House,,Tabitha Johnson-Green,Dem,854,78,311,464,1
Newton,25-Hub,U.S. House,,Tabitha Johnson-Green,Dem,287,21,130,136,0
Newton,01-City Pond,State Senate,,Brian Strickland,Rep,293,18,170,105,0
Newton,04-Alcovy,State Senate,,Brian Strickland,Rep,1487,101,694,692,0
Newton,06-Brewers,State Senate,,Brian Strickland,Rep,1481,56,1009,415,1
Newton,07-Brick Store,State Senate,,Brian Strickland,Rep,1292,57,797,437,1
Newton,10-Downs,State Senate,,Brian Strickland,Rep,1475,47,531,897,0
Newton,14-Leguinn,State Senate,,Brian Strickland,Rep,1008,34,640,334,0
Newton,15-Mansfield,State Senate,,Brian Strickland,Rep,951,30,740,181,0
Newton,16-Newborn,State Senate,,Brian Strickland,Rep,449,10,370,69,0
Newton,17-Oxford,State Senate,,Brian Strickland,Rep,967,39,569,359,0
Newton,18-Rocky Plains,State Senate,,Brian Strickland,Rep,990,26,574,390,0
Newton,25-Hub,State Senate,,Brian Strickland,Rep,1395,72,861,462,0
Newton,01-City Pond,State Senate,,Kacy D. Morgan,Dem,450,86,170,194,0
Newton,04-Alcovy,State Senate,,Kacy D. Morgan,Dem,1274,103,386,785,0
Newton,06-Brewers,State Senate,,Kacy D. Morgan,Dem,606,90,234,282,0
Newton,07-Brick Store,State Senate,,Kacy D. Morgan,Dem,472,50,167,255,0
Newton,10-Downs,State Senate,,Kacy D. Morgan,Dem,1996,152,491,1353,0
Newton,14-Leguinn,State Senate,,Kacy D. Morgan,Dem,350,47,131,172,0
Newton,15-Mansfield,State Senate,,Kacy D. Morgan,Dem,131,23,53,55,0
Newton,16-Newborn,State Senate,,Kacy D. Morgan,Dem,90,4,62,24,0
Newton,17-Oxford,State Senate,,Kacy D. Morgan,Dem,430,53,186,191,0
Newton,18-Rocky Plains,State Senate,,Kacy D. Morgan,Dem,846,78,310,458,0
Newton,25-Hub,State Senate,,Kacy D. Morgan,Dem,273,22,122,129,0
Newton,02-Town,State Senate,,Melanie Williams,Rep,442,34,154,254,0
Newton,03-Almon,State Senate,,Melanie Williams,Rep,532,34,260,238,0
Newton,05-Covington Mills,State Senate,,Melanie Williams,Rep,736,44,341,351,0
Newton,08-Cedar Shoals,State Senate,,Melanie Williams,Rep,502,27,266,209,0
Newton,09-Livingston,State Senate,,Melanie Williams,Rep,545,18,252,275,0
Newton,12-Gum Creek,State Senate,,Melanie Williams,Rep,1821,123,810,888,0
Newton,13-Beaverdam,State Senate,,Melanie Williams,Rep,500,33,198,269,0
Newton,19-Buck Creek,State Senate,,Melanie Williams,Rep,1003,32,394,577,0
Newton,20-Stansells,State Senate,,Melanie Williams,Rep,555,35,236,284,0
Newton,23-Fairview,State Senate,,Melanie Williams,Rep,175,13,65,97,0
Newton,24-Crowell,State Senate,,Melanie Williams,Rep,243,13,98,132,0
Newton,02-Town,State Senate,,Tonya P. Anderson,Dem,1381,252,377,752,0
Newton,03-Almon,State Senate,,Tonya P. Anderson,Dem,2078,183,612,1283,0
Newton,05-Covington Mills,State Senate,,Tonya P. Anderson,Dem,892,98,318,476,0
Newton,08-Cedar Shoals,State Senate,,Tonya P. Anderson,Dem,886,89,297,500,0
Newton,09-Livingston,State Senate,,Tonya P. Anderson,Dem,1754,165,498,1091,0
Newton,12-Gum Creek,State Senate,,Tonya P. Anderson,Dem,852,88,206,558,0
Newton,13-Beaverdam,State Senate,,Tonya P. Anderson,Dem,2198,172,711,1314,1
Newton,19-Buck Creek,State Senate,,Tonya P. Anderson,Dem,1418,129,360,929,0
Newton,20-Stansells,State Senate,,Tonya P. Anderson,Dem,1986,166,611,1206,3
Newton,23-Fairview,State Senate,,Tonya P. Anderson,Dem,1110,91,384,635,0
Newton,24-Crowell,State Senate,,Tonya P. Anderson,Dem,1956,172,580,1204,0
Lincoln,Midway,U.S. Senate,,Herschel Junior Walker,Rep,294,4,142,148,0
Lincoln,Lincoln Club House,U.S. Senate,,Herschel Junior Walker,Rep,294,10,122,162,0
Lincoln,Lincoln Center,U.S. Senate,,Herschel Junior Walker,Rep,658,17,256,385,0
Lincoln,Faith Temple of Lincoln,U.S. Senate,,Herschel Junior Walker,Rep,261,7,117,137,0
Lincoln,Tabernacle,U.S. Senate,,Herschel Junior Walker,Rep,422,12,201,209,0
Lincoln,Bethany Church,U.S. Senate,,Herschel Junior Walker,Rep,294,18,131,144,1
Lincoln,Martins Crossroad,U.S. Senate,,Herschel Junior Walker,Rep,624,26,305,293,0
Lincoln,Midway,U.S. Senate,,Raphael Warnock,Dem,105,23,40,42,0
Lincoln,Lincoln Club House,U.S. Senate,,Raphael Warnock,Dem,284,48,103,133,0
Lincoln,Lincoln Center,U.S. Senate,,Raphael Warnock,Dem,205,38,64,103,0
Lincoln,Faith Temple of Lincoln,U.S. Senate,,Raphael Warnock,Dem,98,15,36,47,0
Lincoln,Tabernacle,U.S. Senate,,Raphael Warnock,Dem,200,33,70,97,0
Lincoln,Bethany Church,U.S. Senate,,Raphael Warnock,Dem,49,5,15,29,0
Lincoln,Martins Crossroad,U.S. Senate,,Raphael Warnock,Dem,136,16,40,80,0
Lincoln,Midway,U.S. Senate,,Chase Oliver,Lib,4,0,4,0,0
Lincoln,Lincoln Club House,U.S. Senate,,Chase Oliver,Lib,5,0,3,2,0
Lincoln,Lincoln Center,U.S. Senate,,Chase Oliver,Lib,12,1,5,6,0
Lincoln,Faith Temple of Lincoln,U.S. Senate,,Chase Oliver,Lib,7,0,3,4,0
Lincoln,Tabernacle,U.S. Senate,,Chase Oliver,Lib,10,3,5,2,0
Lincoln,Bethany Church,U.S. Senate,,Chase Oliver,Lib,3,0,2,1,0
Lincoln,Martins Crossroad,U.S. Senate,,Chase Oliver,Lib,8,0,3,5,0
Lincoln,Midway,Governor,,Brian Kemp,Rep,312,8,145,159,0
Lincoln,Lincoln Club House,Governor,,Brian Kemp,Rep,306,10,126,170,0
Lincoln,Lincoln Center,Governor,,Brian Kemp,Rep,683,19,264,400,0
