county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional,
Richmond,107,"U.S. Representative, District 12",12,REP,LEE ANDERSON,44,2,40,2,0,
Richmond,108,"U.S. Representative, District 12",12,REP,LEE ANDERSON,3,0,3,0,0,
Richmond,109,"U.S. Representative, District 12",12,REP,LEE ANDERSON,2,0,0,2,0,
Richmond,110,"U.S. Representative, District 12",12,REP,LEE ANDERSON,1,0,1,0,0,
Richmond,111,"U.S. Representative, District 12",12,REP,LEE ANDERSON,8,0,7,1,0,
Richmond,112,"U.S. Representative, District 12",12,REP,LEE ANDERSON,13,0,12,1,0,
Richmond,113,"U.S. Representative, District 12",12,REP,LEE ANDERSON,6,0,2,4,0,
Richmond,201,"U.S. Representative, District 12",12,REP,LEE ANDERSON,0,0,0,0,0,
Richmond,202,"U.S. Representative, District 12",12,REP,LEE ANDERSON,24,1,22,1,0,
Richmond,203,"U.S. Representative, District 12",12,REP,LEE ANDERSON,1,0,1,0,0,
Richmond,204,"U.S. Representative, District 12",12,REP,LEE ANDERSON,19,1,17,1,0,
Richmond,205,"U.S. Representative, District 12",12,REP,LEE ANDERSON,0,0,0,0,0,
Richmond,206,"U.S. Representative, District 12",12,REP,LEE ANDERSON,15,0,14,1,0,
Richmond,207,"U.S. Representative, District 12",12,REP,LEE ANDERSON,5,0,4,1,0,
Richmond,208,"U.S. Representative, District 12",12,REP,LEE ANDERSON,7,2,5,0,0,
Richmond,209,"U.S. Representative, District 12",12,REP,LEE ANDERSON,4,0,4,0,0,
Richmond,301,"U.S. Representative, District 12",12,REP,LEE ANDERSON,54,1,49,4,0,
Richmond,302,"U.S. Representative, District 12",12,REP,LEE ANDERSON,13,1,10,2,0,
Richmond,303,"U.S. Representative, District 12",12,REP,LEE ANDERSON,41,2,29,10,0,
Richmond,304,"U.S. Representative, District 12",12,REP,LEE ANDERSON,25,0,25,0,0,
Richmond,305,"U.S. Representative, District 12",12,REP,LEE ANDERSON,13,0,11,2,0,
Richmond,306,"U.S. Representative, District 12",12,REP,LEE ANDERSON,33,1,27,5,0,
Richmond,307,"U.S. Representative, District 12",12,REP,LEE ANDERSON,44,5,37,2,0,
Richmond,308,"U.S. Representative, District 12",12,REP,LEE ANDERSON,0,0,0,0,0,
Richmond,309,"U.S. Representative, District 12",12,REP,LEE ANDERSON,9,2,7,0,0,
Richmond,310,"U.S. Representative, District 12",12,REP,LEE ANDERSON,5,2,0,3,0,
Richmond,401,"U.S. Representative, District 12",12,REP,LEE ANDERSON,4,0,4,0,0,
Richmond,402,"U.S. Representative, District 12",12,REP,LEE ANDERSON,6,0,4,2,0,
Richmond,403,"U.S. Representative, District 12",12,REP,LEE ANDERSON,13,1,8,4,0,
Richmond,404,"U.S. Representative, District 12",12,REP,LEE ANDERSON,11,0,11,0,0,
Richmond,405,"U.S. Representative, District 12",12,REP,LEE ANDERSON,4,0,4,0,0,
Richmond,406,"U.S. Representative, District 12",12,REP,LEE ANDERSON,3,0,2,1,0,
Richmond,407,"U.S. Representative, District 12",12,REP,LEE ANDERSON,0,0,0,0,0,
Richmond,408,"U.S. Representative, District 12",12,REP,LEE ANDERSON,4,0,4,0,0,
Richmond,501,"U.S. Representative, District 12",12,REP,LEE ANDERSON,12,0,11,1,0,
Richmond,502,"U.S. Representative, District 12",12,REP,LEE ANDERSON,7,0,7,0,0,
Richmond,503,"U.S. Representative, District 12",12,REP,LEE ANDERSON,20,1,18,1,0,
Richmond,504,"U.S. Representative, District 12",12,REP,LEE ANDERSON,5,1,3,1,0,
Richmond,505,"U.S. Representative, District 12",12,REP,LEE ANDERSON,1,0,1,0,0,
Richmond,506,"U.S. Representative, District 12",12,REP,LEE ANDERSON,1,0,0,1,0,
Richmond,507,"U.S. Representative, District 12",12,REP,LEE ANDERSON,9,6,3,0,0,
Richmond,508,"U.S. Representative, District 12",12,REP,LEE ANDERSON,8,1,7,0,0,
Richmond,509,"U.S. Representative, District 12",12,REP,LEE ANDERSON,0,0,0,0,0,
Richmond,510,"U.S. Representative, District 12",12,REP,LEE ANDERSON,4,0,3,1,0,
Richmond,601,"U.S. Representative, District 12",12,REP,LEE ANDERSON,12,0,11,1,0,
Richmond,602,"U.S. Representative, District 12",12,REP,LEE ANDERSON,32,1,30,1,0,
Richmond,603,"U.S. Representative, District 12",12,REP,LEE ANDERSON,17,1,12,4,0,
Richmond,604,"U.S. Representative, District 12",12,REP,LEE ANDERSON,6,0,6,0,0,
Richmond,605,"U.S. Representative, District 12",12,REP,LEE ANDERSON,17,0,16,1,0,
Richmond,606,"U.S. Representative, District 12",12,REP,LEE ANDERSON,19,3,16,0,0,
Richmond,701,"U.S. Representative, District 12",12,REP,LEE ANDERSON,47,3,39,5,0,
Richmond,702,"U.S. Representative, District 12",12,REP,LEE ANDERSON,49,0,41,8,0,
Richmond,703,"U.S. Representative, District 12",12,REP,LEE ANDERSON,59,0,46,13,0,
Richmond,704,"U.S. Representative, District 12",12,REP,LEE ANDERSON,5,0,4,1,0,
Richmond,705,"U.S. Representative, District 12",12,REP,LEE ANDERSON,44,2,35,7,0,
Richmond,706,"U.S. Representative, District 12",12,REP,LEE ANDERSON,76,3,58,15,0,
Richmond,707,"U.S. Representative, District 12",12,REP,LEE ANDERSON,35,0,28,7,0,
Richmond,708,"U.S. Representative, District 12",12,REP,LEE ANDERSON,9,0,5,4,0,
Richmond,801,"U.S. Representative, District 12",12,REP,LEE ANDERSON,11,1,10,0,0,
Richmond,801B,"U.S. Representative, District 12",12,REP,LEE ANDERSON,13,0,12,1,0,
Richmond,802,"U.S. Representative, District 12",12,REP,LEE ANDERSON,51,1,48,2,0,
Richmond,803,"U.S. Representative, District 12",12,REP,LEE ANDERSON,0,0,0,0,0,
Richmond,804,"U.S. Representative, District 12",12,REP,LEE ANDERSON,10,0,10,0,0,
Richmond,804H,"U.S. Representative, District 12",12,REP,LEE ANDERSON,44,0,44,0,0,
Richmond,805,"U.S. Representative, District 12",12,REP,LEE ANDERSON,13,0,11,2,0,
Richmond,806,"U.S. Representative, District 12",12,REP,LEE ANDERSON,46,7,39,0,0,
Richmond,807,"U.S. Representative, District 12",12,REP,LEE ANDERSON,8,1,7,0,0,
Richmond,808,"U.S. Representative, District 12",12,REP,LEE ANDERSON,36,0,34,2,0,
Richmond,809,"U.S. Representative, District 12",12,REP,LEE ANDERSON,0,0,0,0,0,
Richmond,810,"U.S. Representative, District 12",12,REP,LEE ANDERSON,10,0,9,1,0,
Richmond,,SHERIFF,,DEM,SCOTT PEEBLES,13269,291,10727,2247,4,
Richmond,101,SHERIFF,,DEM,SCOTT PEEBLES,246,3,204,39,0,
Richmond,102,SHERIFF,,DEM,SCOTT PEEBLES,110,4,89,17,0,
Richmond,103,SHERIFF,,DEM,SCOTT PEEBLES,67,3,57,7,0,
Richmond,104,SHERIFF,,DEM,SCOTT PEEBLES,137,5,101,31,0,
Richmond,105,SHERIFF,,DEM,SCOTT PEEBLES,14,0,12,2,0,
Richmond,106,SHERIFF,,DEM,SCOTT PEEBLES,68,2,59,7,0,
Richmond,107,SHERIFF,,DEM,SCOTT PEEBLES,368,8,296,64,0,
Richmond,108,SHERIFF,,DEM,SCOTT PEEBLES,41,1,35,5,0,
Richmond,109,SHERIFF,,DEM,SCOTT PEEBLES,12,0,0,12,0,
Richmond,110,SHERIFF,,DEM,SCOTT PEEBLES,28,1,24,3,0,
Richmond,111,SHERIFF,,DEM,SCOTT PEEBLES,60,1,51,8,0,
Richmond,112,SHERIFF,,DEM,SCOTT PEEBLES,119,2,98,19,0,
Richmond,113,SHERIFF,,DEM,SCOTT PEEBLES,99,3,80,16,0,
Richmond,201,SHERIFF,,DEM,SCOTT PEEBLES,61,2,49,10,0,
Richmond,202,SHERIFF,,DEM,SCOTT PEEBLES,273,2,248,23,0,
Richmond,203,SHERIFF,,DEM,SCOTT PEEBLES,44,0,41,3,0,
Richmond,204,SHERIFF,,DEM,SCOTT PEEBLES,144,5,125,14,0,
Richmond,205,SHERIFF,,DEM,SCOTT PEEBLES,50,1,43,6,0,
Richmond,206,SHERIFF,,DEM,SCOTT PEEBLES,134,1,120,13,0,
Richmond,207,SHERIFF,,DEM,SCOTT PEEBLES,59,3,44,11,1,
Richmond,208,SHERIFF,,DEM,SCOTT PEEBLES,101,2,90,9,0,
Richmond,209,SHERIFF,,DEM,SCOTT PEEBLES,81,4,69,8,0,
Richmond,301,SHERIFF,,DEM,SCOTT PEEBLES,662,11,506,145,0,
Richmond,302,SHERIFF,,DEM,SCOTT PEEBLES,108,3,94,11,0,
Richmond,303,SHERIFF,,DEM,SCOTT PEEBLES,412,12,294,106,0,
Richmond,304,SHERIFF,,DEM,SCOTT PEEBLES,278,0,277,1,0,
Richmond,305,SHERIFF,,DEM,SCOTT PEEBLES,160,2,116,42,0,
Richmond,306,SHERIFF,,DEM,SCOTT PEEBLES,349,14,261,74,0,
Richmond,307,SHERIFF,,DEM,SCOTT PEEBLES,415,12,343,60,0,
Richmond,308,SHERIFF,,DEM,SCOTT PEEBLES,10,2,0,8,0,
Richmond,309,SHERIFF,,DEM,SCOTT PEEBLES,59,1,47,11,0,
Richmond,310,SHERIFF,,DEM,SCOTT PEEBLES,60,7,1,52,0,
Richmond,401,SHERIFF,,DEM,SCOTT PEEBLES,255,5,207,43,0,
Richmond,402,SHERIFF,,DEM,SCOTT PEEBLES,92,1,72,19,0,
Richmond,403,SHERIFF,,DEM,SCOTT PEEBLES,125,1,103,21,0,
Richmond,404,SHERIFF,,DEM,SCOTT PEEBLES,220,4,188,28,0,
Richmond,405,SHERIFF,,DEM,SCOTT PEEBLES,128,0,105,23,0,
Richmond,406,SHERIFF,,DEM,SCOTT PEEBLES,152,2,122,28,0,
Richmond,407,SHERIFF,,DEM,SCOTT PEEBLES,0,0,0,0,0,
Richmond,408,SHERIFF,,DEM,SCOTT PEEBLES,27,0,26,1,0,
Richmond,501,SHERIFF,,DEM,SCOTT PEEBLES,89,1,65,22,1,
Richmond,502,SHERIFF,,DEM,SCOTT PEEBLES,106,0,101,5,0,
Richmond,503,SHERIFF,,DEM,SCOTT PEEBLES,279,14,175,90,0,
Richmond,504,SHERIFF,,DEM,SCOTT PEEBLES,111,7,76,28,0,
Richmond,505,SHERIFF,,DEM,SCOTT PEEBLES,76,1,57,18,0,
Richmond,506,SHERIFF,,DEM,SCOTT PEEBLES,17,0,0,17,0,
Richmond,507,SHERIFF,,DEM,SCOTT PEEBLES,67,1,58,8,0,
Richmond,508,SHERIFF,,DEM,SCOTT PEEBLES,84,0,78,6,0,
Richmond,509,SHERIFF,,DEM,SCOTT PEEBLES,5,2,0,3,0,
Richmond,510,SHERIFF,,DEM,SCOTT PEEBLES,59,2,43,14,0,
Richmond,601,SHERIFF,,DEM,SCOTT PEEBLES,223,5,192,26,0,
Richmond,602,SHERIFF,,DEM,SCOTT PEEBLES,427,14,356,57,0,
Richmond,603,SHERIFF,,DEM,SCOTT PEEBLES,248,5,215,27,1,
Richmond,604,SHERIFF,,DEM,SCOTT PEEBLES,128,4,119,5,0,
Richmond,605,SHERIFF,,DEM,SCOTT PEEBLES,183,3,157,23,0,
Richmond,606,SHERIFF,,DEM,SCOTT PEEBLES,275,8,252,15,0,
Richmond,701,SHERIFF,,DEM,SCOTT PEEBLES,626,13,493,120,0,
Richmond,702,SHERIFF,,DEM,SCOTT PEEBLES,414,5,350,59,0,
Richmond,703,SHERIFF,,DEM,SCOTT PEEBLES,512,10,397,104,1,
Richmond,704,SHERIFF,,DEM,SCOTT PEEBLES,31,0,24,7,0,
Richmond,705,SHERIFF,,DEM,SCOTT PEEBLES,397,1,283,113,0,
Richmond,706,SHERIFF,,DEM,SCOTT PEEBLES,593,9,336,248,0,
Richmond,707,SHERIFF,,DEM,SCOTT PEEBLES,278,2,214,62,0,
Richmond,708,SHERIFF,,DEM,SCOTT PEEBLES,39,1,23,15,0,
Richmond,801,SHERIFF,,DEM,SCOTT PEEBLES,88,0,82,6,0,
Richmond,801B,SHERIFF,,DEM,SCOTT PEEBLES,94,2,90,2,0,
Richmond,802,SHERIFF,,DEM,SCOTT PEEBLES,393,1,375,17,0,
Richmond,803,SHERIFF,,DEM,SCOTT PEEBLES,0,0,0,0,0,
Richmond,804,SHERIFF,,DEM,SCOTT PEEBLES,163,0,146,17,0,
Richmond,804H,SHERIFF,,DEM,SCOTT PEEBLES,444,30,397,17,0,
Richmond,805,SHERIFF,,DEM,SCOTT PEEBLES,110,1,98,11,0,
Richmond,806,SHERIFF,,DEM,SCOTT PEEBLES,384,10,346,28,0,
Richmond,807,SHERIFF,,DEM,SCOTT PEEBLES,134,2,113,19,0,
Richmond,808,SHERIFF,,DEM,SCOTT PEEBLES,299,4,269,26,0,
Richmond,809,SHERIFF,,DEM,SCOTT PEEBLES,14,3,3,8,0,
Richmond,810,SHERIFF,,DEM,SCOTT PEEBLES,51,0,47,4,0,
Richmond,,SHERIFF,,DEM,RICHARD ROUNDTREE,13724,310,11632,1774,8,
Richmond,101,SHERIFF,,DEM,RICHARD ROUNDTREE,26,0,25,1,0,
Richmond,102,SHERIFF,,DEM,RICHARD ROUNDTREE,76,5,63,8,0,
Richmond,103,SHERIFF,,DEM,RICHARD ROUNDTREE,290,23,244,23,0,
Richmond,104,SHERIFF,,DEM,RICHARD ROUNDTREE,547,18,463,66,0,
Richmond,105,SHERIFF,,DEM,RICHARD ROUNDTREE,92,2,83,6,1,
Richmond,106,SHERIFF,,DEM,RICHARD ROUNDTREE,61,5,54,2,0,
Richmond,107,SHERIFF,,DEM,RICHARD ROUNDTREE,150,5,123,21,1,
Richmond,108,SHERIFF,,DEM,RICHARD ROUNDTREE,107,2,88,17,0,
Richmond,109,SHERIFF,,DEM,RICHARD ROUNDTREE,7,2,0,5,0,
Richmond,110,SHERIFF,,DEM,RICHARD ROUNDTREE,46,5,36,5,0,
Richmond,111,SHERIFF,,DEM,RICHARD ROUNDTREE,51,0,47,4,0,
Richmond,112,SHERIFF,,DEM,RICHARD ROUNDTREE,53,1,47,5,0,
Richmond,113,SHERIFF,,DEM,RICHARD ROUNDTREE,130,2,111,17,0,
Richmond,201,SHERIFF,,DEM,RICHARD ROUNDTREE,302,5,278,18,1,
Richmond,202,SHERIFF,,DEM,RICHARD ROUNDTREE,379,7,335,37,0,
Richmond,203,SHERIFF,,DEM,RICHARD ROUNDTREE,252,13,211,28,0,
Richmond,204,SHERIFF,,DEM,RICHARD ROUNDTREE,21,2,16,3,0,
Richmond,205,SHERIFF,,DEM,RICHARD ROUNDTREE,243,10,214,19,0,
Richmond,206,SHERIFF,,DEM,RICHARD ROUNDTREE,37,1,34,2,0,
Richmond,207,SHERIFF,,DEM,RICHARD ROUNDTREE,373,25,320,27,1,
Richmond,208,SHERIFF,,DEM,RICHARD ROUNDTREE,184,5,152,27,0,
Richmond,209,SHERIFF,,DEM,RICHARD ROUNDTREE,153,8,126,19,0,
Richmond,301,SHERIFF,,DEM,RICHARD ROUNDTREE,101,0,86,15,0,
Richmond,302,SHERIFF,,DEM,RICHARD ROUNDTREE,122,1,111,10,0,
Richmond,303,SHERIFF,,DEM,RICHARD ROUNDTREE,16,0,15,1,0,
Richmond,304,SHERIFF,,DEM,RICHARD ROUNDTREE,670,0,659,11,0,
Richmond,305,SHERIFF,,DEM,RICHARD ROUNDTREE,7,0,5,2,0,
Richmond,306,SHERIFF,,DEM,RICHARD ROUNDTREE,226,6,173,47,0,
Richmond,307,SHERIFF,,DEM,RICHARD ROUNDTREE,46,1,39,6,0,
Richmond,308,SHERIFF,,DEM,RICHARD ROUNDTREE,13,1,0,12,0,
Richmond,309,SHERIFF,,DEM,RICHARD ROUNDTREE,75,2,56,17,0,
Richmond,310,SHERIFF,,DEM,RICHARD ROUNDTREE,121,14,2,105,0,
Richmond,401,SHERIFF,,DEM,RICHARD ROUNDTREE,722,2,636,84,0,
Richmond,402,SHERIFF,,DEM,RICHARD ROUNDTREE,421,11,362,48,0,
Richmond,403,SHERIFF,,DEM,RICHARD ROUNDTREE,359,11,309,39,0,
Richmond,404,SHERIFF,,DEM,RICHARD ROUNDTREE,582,8,508,66,0,
Richmond,405,SHERIFF,,DEM,RICHARD ROUNDTREE,562,8,486,68,0,
Richmond,406,SHERIFF,,DEM,RICHARD ROUNDTREE,448,6,381,61,0,
Richmond,407,SHERIFF,,DEM,RICHARD ROUNDTREE,1,0,1,0,0,
Richmond,408,SHERIFF,,DEM,RICHARD ROUNDTREE,69,1,62,6,0,
Richmond,501,SHERIFF,,DEM,RICHARD ROUNDTREE,269,3,218,48,0,
Richmond,502,SHERIFF,,DEM,RICHARD ROUNDTREE,421,0,402,19,0,
Richmond,503,SHERIFF,,DEM,RICHARD ROUNDTREE,726,32,525,169,0,
Richmond,504,SHERIFF,,DEM,RICHARD ROUNDTREE,246,10,192,44,0,
Richmond,505,SHERIFF,,DEM,RICHARD ROUNDTREE,278,5,221,52,0,
Richmond,506,SHERIFF,,DEM,RICHARD ROUNDTREE,45,2,1,42,0,
Richmond,507,SHERIFF,,DEM,RICHARD ROUNDTREE,108,0,99,9,0,
Richmond,508,SHERIFF,,DEM,RICHARD ROUNDTREE,69,0,64,5,0,
Richmond,509,SHERIFF,,DEM,RICHARD ROUNDTREE,2,0,0,2,0,
Richmond,510,SHERIFF,,DEM,RICHARD ROUNDTREE,310,8,250,51,1,
Richmond,601,SHERIFF,,DEM,RICHARD ROUNDTREE,358,3,321,33,1,
Richmond,602,SHERIFF,,DEM,RICHARD ROUNDTREE,158,3,138,15,2,
Richmond,603,SHERIFF,,DEM,RICHARD ROUNDTREE,175,1,148,26,0,
Richmond,604,SHERIFF,,DEM,RICHARD ROUNDTREE,172,0,152,20,0,
Richmond,605,SHERIFF,,DEM,RICHARD ROUNDTREE,244,1,208,35,0,
Richmond,606,SHERIFF,,DEM,RICHARD ROUNDTREE,152,2,137,13,0,
Richmond,701,SHERIFF,,DEM,RICHARD ROUNDTREE,114,3,87,24,0,
Richmond,702,SHERIFF,,DEM,RICHARD ROUNDTREE,60,0,47,13,0,
Richmond,703,SHERIFF,,DEM,RICHARD ROUNDTREE,193,3,165,25,0,
Richmond,704,SHERIFF,,DEM,RICHARD ROUNDTREE,20,0,17,3,0,
Richmond,705,SHERIFF,,DEM,RICHARD ROUNDTREE,66,0,45,21,0,
Richmond,706,SHERIFF,,DEM,RICHARD ROUNDTREE,103,0,66,37,0,
Richmond,707,SHERIFF,,DEM,RICHARD ROUNDTREE,116,0,99,17,0,
Richmond,708,SHERIFF,,DEM,RICHARD ROUNDTREE,7,2,3,2,0,
Richmond,801,SHERIFF,,DEM,RICHARD ROUNDTREE,19,0,17,2,0,
Richmond,801B,SHERIFF,,DEM,RICHARD ROUNDTREE,16,0,15,1,0,
Richmond,802,SHERIFF,,DEM,RICHARD ROUNDTREE,125,2,120,3,0,
Richmond,803,SHERIFF,,DEM,RICHARD ROUNDTREE,0,0,0,0,0,
Richmond,804,SHERIFF,,DEM,RICHARD ROUNDTREE,192,0,175,17,0,
Richmond,804H,SHERIFF,,DEM,RICHARD ROUNDTREE,239,1,222,16,0,
Richmond,805,SHERIFF,,DEM,RICHARD ROUNDTREE,105,1,100,4,0,
Richmond,806,SHERIFF,,DEM,RICHARD ROUNDTREE,129,6,110,13,0,
Richmond,807,SHERIFF,,DEM,RICHARD ROUNDTREE,163,1,151,11,0,
Richmond,808,SHERIFF,,DEM,RICHARD ROUNDTREE,157,2,137,18,0,
Richmond,809,SHERIFF,,DEM,RICHARD ROUNDTREE,4,0,0,4,0,
Richmond,810,SHERIFF,,DEM,RICHARD ROUNDTREE,22,1,19,2,0,
Rockdale,,"State Representative, District 92",92,DEM,TONYA P. ANDERSON,156,4,127,25,0,
Rockdale,Conyers,"State Representative, District 92",92,DEM,TONYA P. ANDERSON,39,2,33,4,0,
Rockdale,Flat Shoals,"State Representative, District 92",92,DEM,TONYA P. ANDERSON,6,0,5,1,0,
Rockdale,Hightower,"State Representative, District 92",92,DEM,TONYA P. ANDERSON,8,1,5,2,0,
Rockdale,The Lakes,"State Representative, District 92",92,DEM,TONYA P. ANDERSON,29,0,23,6,0,
Rockdale,Milstead,"State Representative, District 92",92,DEM,TONYA P. ANDERSON,22,1,19,2,0,
Rockdale,Olde Towne,"State Representative, District 92",92,DEM,TONYA P. ANDERSON,38,0,28,10,0,
Rockdale,Sheffield,"State Representative, District 92",92,DEM,TONYA P. ANDERSON,14,0,14,0,0,
Rockdale,,"State Representative, District 92",92,DEM,DOREEN WILLIAMS,242,9,154,77,2,
Rockdale,Conyers,"State Representative, District 92",92,DEM,DOREEN WILLIAMS,46,5,29,12,0,
Rockdale,Flat Shoals,"State Representative, District 92",92,DEM,DOREEN WILLIAMS,5,1,0,4,0,
Rockdale,Hightower,"State Representative, District 92",92,DEM,DOREEN WILLIAMS,14,0,10,4,0,
Rockdale,The Lakes,"State Representative, District 92",92,DEM,DOREEN WILLIAMS,49,0,32,17,0,
Rockdale,Milstead,"State Representative, District 92",92,DEM,DOREEN WILLIAMS,67,1,43,21,2,
Rockdale,Olde Towne,"State Representative, District 92",92,DEM,DOREEN WILLIAMS,38,1,26,11,0,
Rockdale,Sheffield,"State Representative, District 92",92,DEM,DOREEN WILLIAMS,23,1,14,8,0,
Rockdale,,"State Representative, District 113",113,DEM,PAM DICKERSON (I),142,1,122,19,0,
Rockdale,Fieldstone,"State Representative, District 113",113,DEM,PAM DICKERSON (I),142,1,122,19,0,
Rockdale,,"State Representative, District 113",113,DEM,SHARON SAWYER,9,0,5,4,0,
Rockdale,Fieldstone,"State Representative, District 113",113,DEM,SHARON SAWYER,9,0,5,4,0,
Rockdale,,BOE 5,,,TONY DOWDY,1240,16,873,351,0,
Rockdale,Barksdale,BOE 5,,,TONY DOWDY,98,2,73,23,0,
Rockdale,Bethel,BOE 5,,,TONY DOWDY,41,0,36,5,0,
Rockdale,Conyers,BOE 5,,,TONY DOWDY,57,3,40,14,0,
Rockdale,Fieldstone,BOE 5,,,TONY DOWDY,53,0,45,8,0,
Rockdale,Flat Shoals,BOE 5,,,TONY DOWDY,62,1,34,27,0,
Rockdale,Honey Creek,BOE 5,,,TONY DOWDY,87,0,55,32,0,
Rockdale,Hightower,BOE 5,,,TONY DOWDY,38,0,24,14,0,
Rockdale,The Lakes,BOE 5,,,TONY DOWDY,40,0,23,17,0,
Rockdale,Lorraine,BOE 5,,,TONY DOWDY,137,0,116,21,0,
Rockdale,Magnet,BOE 5,,,TONY DOWDY,68,0,58,10,0,
Rockdale,Milstead,BOE 5,,,TONY DOWDY,57,2,32,23,0,
Rockdale,Olde Towne,BOE 5,,,TONY DOWDY,51,2,32,17,0,
Rockdale,Rockdale,BOE 5,,,TONY DOWDY,110,0,79,31,0,
Rockdale,Salem,BOE 5,,,TONY DOWDY,37,0,23,14,0,
Rockdale,Sheffield,BOE 5,,,TONY DOWDY,49,3,40,6,0,
Rockdale,Smyrna,BOE 5,,,TONY DOWDY,90,0,59,31,0,
Rockdale,St. Pius,BOE 5,,,TONY DOWDY,40,0,21,19,0,
Rockdale,Stanton,BOE 5,,,TONY DOWDY,125,3,83,39,0,
Rockdale,,BOE 5,,,WILLIE J. WASHINGTON,734,12,565,155,2,
Rockdale,Barksdale,BOE 5,,,WILLIE J. WASHINGTON,21,0,16,5,0,
Rockdale,Bethel,BOE 5,,,WILLIE J. WASHINGTON,10,0,8,2,0,
Rockdale,Conyers,BOE 5,,,WILLIE J. WASHINGTON,73,5,51,17,0,
Rockdale,Fieldstone,BOE 5,,,WILLIE J. WASHINGTON,118,1,96,21,0,
Rockdale,Flat Shoals,BOE 5,,,WILLIE J. WASHINGTON,43,3,31,9,0,
Rockdale,Honey Creek,BOE 5,,,WILLIE J. WASHINGTON,30,0,27,3,0,
Rockdale,Hightower,BOE 5,,,WILLIE J. WASHINGTON,31,1,26,4,0,
Rockdale,The Lakes,BOE 5,,,WILLIE J. WASHINGTON,54,0,45,9,0,
Rockdale,Lorraine,BOE 5,,,WILLIE J. WASHINGTON,23,0,23,0,0,
Rockdale,Magnet,BOE 5,,,WILLIE J. WASHINGTON,21,0,18,3,0,
Rockdale,Milstead,BOE 5,,,WILLIE J. WASHINGTON,55,1,39,14,1,
Rockdale,Olde Towne,BOE 5,,,WILLIE J. WASHINGTON,66,0,48,18,0,
Rockdale,Rockdale,BOE 5,,,WILLIE J. WASHINGTON,34,0,24,10,0,
Rockdale,Salem,BOE 5,,,WILLIE J. WASHINGTON,41,0,30,10,1,
Rockdale,Sheffield,BOE 5,,,WILLIE J. WASHINGTON,18,1,12,5,0,
Rockdale,Smyrna,BOE 5,,,WILLIE J. WASHINGTON,48,0,37,11,0,
Rockdale,St. Pius,BOE 5,,,WILLIE J. WASHINGTON,29,0,23,6,0,
Rockdale,Stanton,BOE 5,,,WILLIE J. WASHINGTON,19,0,11,8,0,
Schley,,"U.S. Representative, District 2",2,REP,RICK ALLEN,5,0,4,1,0,
Schley,Precinct One,"U.S. Representative, District 2",2,REP,RICK ALLEN,5,0,4,1,0,
Schley,,"U.S. Representative, District 2",2,REP,JOHN HOUSE,28,2,18,8,0,
Schley,Precinct One,"U.S. Representative, District 2",2,REP,JOHN HOUSE,28,2,18,8,0,
Screven,,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,176,5,133,38,0,
Screven,Sylvania,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,36,4,23,9,0,
Screven,Hunters,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,19,0,19,0,0,
Screven,Newington,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,17,0,16,1,0,
Screven,Jenk Hill Fire Sta,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,9,0,8,1,0,
Screven,Rocky Ford,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,10,0,8,2,0,
Screven,Bay Branch,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,17,0,13,4,0,
Screven,Hiltonia,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,7,0,4,3,0,
Screven,Screven Rec Dept,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,10,0,5,5,0,
Screven,Greenhill Church,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,20,0,14,6,0,
Screven,Sr Citizens Center,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,17,1,10,6,0,
Screven,Jackson Fire Station,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,10,0,9,1,0,
Screven,Foys Store,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,4,0,4,0,0,
Screven,,"U.S. Representative, District 12",12,REP,LEE ANDERSON,129,0,109,20,0,
Screven,Sylvania,"U.S. Representative, District 12",12,REP,LEE ANDERSON,4,0,3,1,0,
Screven,Hunters,"U.S. Representative, District 12",12,REP,LEE ANDERSON,9,0,8,1,0,
Screven,Newington,"U.S. Representative, District 12",12,REP,LEE ANDERSON,14,0,14,0,0,
Screven,Jenk Hill Fire Sta,"U.S. Representative, District 12",12,REP,LEE ANDERSON,17,0,12,5,0,
Screven,Rocky Ford,"U.S. Representative, District 12",12,REP,LEE ANDERSON,11,0,9,2,0,
Screven,Bay Branch,"U.S. Representative, District 12",12,REP,LEE ANDERSON,17,0,17,0,0,
Screven,Hiltonia,"U.S. Representative, District 12",12,REP,LEE ANDERSON,8,0,8,0,0,
Screven,Screven Rec Dept,"U.S. Representative, District 12",12,REP,LEE ANDERSON,0,0,0,0,0,
Screven,Greenhill Church,"U.S. Representative, District 12",12,REP,LEE ANDERSON,19,0,14,5,0,
Screven,Sr Citizens Center,"U.S. Representative, District 12",12,REP,LEE ANDERSON,9,0,4,5,0,
Screven,Jackson Fire Station,"U.S. Representative, District 12",12,REP,LEE ANDERSON,18,0,18,0,0,
